id,unix_time,gps_x_dec,gps_y_dec,wojewodztwo,miejscowosc,ulica,predkosc_dopuszczalna,rodzaj_nawierzchni,warunki_atmosferyczne,obszar_zabudowany,czy_sygnalizacja_swietlna
125963494,1705942800.0,15.245944444444444,52.68080555555555,WOJ. LUBUSKIE,ŁAGODZIN,SĄSIEDZKA,50,01,01,01,03
125895668,1705899404.0,16.190414,51.739138,WOJ. LUBUSKIE,GOLA,,50,01,04,01,03
125896628,1705897846.0,15.105638888888889,51.79983333333333,WOJ. LUBUSKIE,,,90,01,01,02,03
125895794,1705915270.0,14.655472222222222,52.58872222222222,WOJ. LUBUSKIE,KOSTRZYN NAD ODRĄ,GORZOWSKA,50,01,05,01,01
125896849,1705922883.0,15.211833333333333,52.73330555555556,WOJ. LUBUSKIE,GORZÓW WIELKOPOLSKI,SPORTOWA,50,01,01,01,03
125895726,1705910015.0,15.25163888888889,52.73397222222222,WOJ. LUBUSKIE,GORZÓW WIELKOPOLSKI,WARSZAWSKA,50,01,01,01,03
125895707,1705908330.0,15.53052777777778,52.25402777777778,WOJ. LUBUSKIE,ŚWIEBODZIN,SUKIENNICZA,50,01,04,01,03
125895769,1705913744.0,14.644083333333333,52.592444444444446,WOJ. LUBUSKIE,KOSTRZYN NAD ODRĄ,ORŁA BIAŁEGO,50,01,06,01,03
125895653,1705903327.0,15.50838888888889,52.18747222222222,WOJ. LUBUSKIE,,,90,01,04,02,03
125896820,1705920358.0,15.52977777777778,52.25566666666667,WOJ. LUBUSKIE,ŚWIEBODZIN,STRZELECKA,50,01,05,01,03
126008216,1705914240.0,15.250222222222222,52.76247222222222,WOJ. LUBUSKIE,GORZÓW WIELKOPOLSKI,SOSNKOWSKIEGO,20,01,01,01,03
125896007,1705932548.0,15.597000000000001,51.74788888888889,WOJ. LUBUSKIE,KOŻUCHÓW,NOWOSOLNA,50,01,05,01,03
125895704,1705905000.0,15.645388888888888,52.07072222222222,WOJ. LUBUSKIE,KRUSZYNA,,40,01,01,01,03
126167269,1705921500.0,14.824416666666666,52.66155555555555,WOJ. LUBUSKIE,,,90,01,01,02,03
125897135,1705943895.0,15.31102777777778,51.6185,WOJ. LUBUSKIE,ŻAGAŃ,REYMONTA,50,01,05,01,03
125963510,1705915800.0,14.654416666666666,52.58588888888889,WOJ. LUBUSKIE,KOSTRZYN NAD ODRĄ,ŻEGLARSKA,50,01,01,01,03
125898115,1705941780.0,16.320156,51.801327,WOJ. LUBUSKIE,WSCHOWA,MONIUSZKI,50,01,05,01,03
125896958,1705929384.0,15.307861111111112,52.67402777777777,WOJ. LUBUSKIE,DESZCZNO,LUBUSKA,50,01,01,01,03
125895630,1705883667.0,15.000694444444445,51.59458333333333,WOJ. LUBUSKIE,,,110,01,03,02,03
125896966,1705932524.0,15.700027777777777,51.80583333333333,WOJ. LUBUSKIE,NOWA SÓL,MATEJKI,40,01,04,01,03
125897110,1705941263.0,14.824472222222221,51.64947222222222,WOJ. LUBUSKIE,TRZEBIEL,TUPLICKA,50,01,05,01,03
125895983,1705932412.0,15.67386111111111,52.57647222222223,WOJ. LUBUSKIE,PRZYTOCZNA,GŁÓWNA,50,01,04,01,03
125896993,1705925518.0,15.575805555555556,52.440749999999994,WOJ. LUBUSKIE,MIĘDZYRZECZ,MIESZKA I,50,01,01,01,03
125897217,1705949145.0,14.941741,52.564431,WOJ. LUBUSKIE,LEMIERZYCE,,90,01,04,02,03
125895635,1705893412.0,14.946088,52.322407,WOJ. LUBUSKIE,BOCZÓW,SIKORSKIEGO,30,01,01,01,03
125898214,1705960856.0,15.75225,52.30347222222222,WOJ. LUBUSKIE,,,140,01,01,02,03
125896977,1705930662.0,15.512027777777778,51.90694444444444,WOJ. LUBUSKIE,ZIELONA GÓRA,JĘDRZYCHOWSKA,50,01,04,01,03
125896011,1705930800.0,14.647777777777778,52.32533333333334,WOJ. LUBUSKIE,ŚWIECKO,,140,01,04,02,03
125896857,1705923986.0,14.725888888888889,51.95413888888889,WOJ. LUBUSKIE,GUBIN,ROOSEVELTA,50,01,05,01,03
125898133,1705942475.0,15.235083333333332,52.73013888888889,WOJ. LUBUSKIE,GORZÓW WIELKOPOLSKI,STRZELECKA,50,01,05,01,03
125896060,1705937800.0,15.242972222222221,52.74597222222222,WOJ. LUBUSKIE,GORZÓW WIELKOPOLSKI,ALEJA ANDRZEJEWSKIEGO,50,01,04,01,03
125897170,1705947952.0,14.629833333333334,52.59883333333334,WOJ. LUBUSKIE,KOSTRZYN NAD ODRĄ,ASFALTOWA,50,01,01,01,03
125897069,1705940865.0,15.710333333333333,51.81155555555555,WOJ. LUBUSKIE,NOWA SÓL,PIŁSUDSKIEGO,20,01,01,01,03
125896804,1705917906.0,14.564277777777779,52.34872222222222,WOJ. LUBUSKIE,SŁUBICE,KOŚCIUSZKI,20,01,05,01,03
125896782,1705913887.0,14.634583333333333,52.59941666666667,WOJ. LUBUSKIE,KOSTRZYN NAD ODRĄ,ASFALTOWA,50,01,05,01,03
125897190,1705946411.0,15.481416666666666,51.93575,WOJ. LUBUSKIE,ZIELONA GÓRA,WYSZYŃSKIEGO,50,01,01,01,03
125897042,1705936424.0,15.521361111111112,51.954,WOJ. LUBUSKIE,ZIELONA GÓRA,SULECHOWSKA,50,01,01,01,01
125895961,1705927840.0,15.575277777777778,51.56558333333333,WOJ. LUBUSKIE,HENRYKÓW,,30,02,04,01,03
125894698,1706044596.0,15.216,52.744166666666665,WOJ. LUBUSKIE,GORZÓW WIELKOPOLSKI,SŁOWIAŃSKA,70,01,01,01,03
125902114,1706010900.0,15.521805555555556,51.953388888888895,WOJ. LUBUSKIE,ZIELONA GÓRA,URSZULI,20,01,01,01,03
125920117,1706019000.0,15.519361111111111,51.932472222222216,WOJ. LUBUSKIE,ZIELONA GÓRA,MORELOWA,50,01,04,01,03
125898856,1706031518.0,14.655805555555556,52.32336111111111,WOJ. LUBUSKIE,ŚWIECKO,,30,01,01,02,03
125898677,1706023212.0,15.252055555555556,52.71911111111111,WOJ. LUBUSKIE,GORZÓW WIELKOPOLSKI,KASPRZAKA,50,01,01,01,03
125898359,1706000547.0,14.655527777777777,52.58844444444445,WOJ. LUBUSKIE,KOSTRZYN NAD ODRĄ,GORZOWSKA,50,01,01,01,01
125898836,1706030731.0,15.272555555555556,52.73608333333333,WOJ. LUBUSKIE,GORZÓW WIELKOPOLSKI,WARSZAWSKA,50,01,01,01,03
125898434,1706007898.0,16.31522222222222,51.80255555555555,WOJ. LUBUSKIE,WSCHOWA,LIPOWA,50,01,01,01,03
125897581,1706008678.0,15.621194444444445,52.08727777777778,WOJ. LUBUSKIE,SULECHÓW,BANKOWA,50,01,01,01,03
125912124,1705991400.0,15.511444444444445,52.035694444444445,WOJ. LUBUSKIE,KARGOWA,PRZEMYSŁOWA,50,01,01,01,03
125898466,1706009795.0,15.237416666666666,52.748,WOJ. LUBUSKIE,GORZÓW WIELKOPOLSKI,MAŁA,50,01,01,01,03
125898719,1706025921.0,15.163666666666668,52.75966666666667,WOJ. LUBUSKIE,GORZÓW WIELKOPOLSKI,MIRONICKA,70,01,01,02,03
125899387,1706022600.0,15.199555555555555,51.99597222222222,WOJ. LUBUSKIE,PŁAW,PARKOWA,50,01,04,01,03
125898488,1706011534.0,15.218527777777778,52.80469444444444,WOJ. LUBUSKIE,KŁODAWA,GORZOWSKA,50,01,01,01,03
125894655,1706032243.0,15.689972222222222,52.857055555555554,WOJ. LUBUSKIE,STARE KUROWO,KOŚCIUSZKI,50,01,04,01,03
125897767,1705980600.0,15.526166666666667,52.866166666666665,WOJ. LUBUSKIE,STRZELCE KRAJEŃSKIE,AL.PIASTÓW,50,01,05,01,03
125898908,1706032068.0,14.722055555555556,51.95952777777778,WOJ. LUBUSKIE,GUBIN,KOSYNIERÓW,50,01,04,01,03
125898802,1706026506.0,15.341777777777779,52.13836111111111,WOJ. LUBUSKIE,PODŁA GÓRA,,90,01,04,02,03
125898891,1706034926.0,15.474166666666667,52.84572222222222,WOJ. LUBUSKIE,,,90,01,04,02,03
125898562,1706015866.0,15.702944444444444,51.80972222222222,WOJ. LUBUSKIE,NOWA SÓL,PRZEMYSŁOWA,20,01,05,01,03
125898698,1706022780.0,15.535722222222223,52.24136111111111,WOJ. LUBUSKIE,ŚWIEBODZIN,OŚ ŁUZYCKIE,20,01,04,02,03
125897638,1706015218.0,15.835027777777778,52.84752777777778,WOJ. LUBUSKIE,DREZDENKO,NIEPODLEGŁOŚCI,50,01,01,01,03
125897705,1706014678.0,15.537833333333333,52.24188888888889,WOJ. LUBUSKIE,ŚWIEBODZIN,OSIEDLE ŁUŻYCKIE,20,01,01,01,03
126008278,1706022900.0,15.201083333333333,52.73788888888889,WOJ. LUBUSKIE,GORZÓW WIELKOPOLSKI,SŁOWIAŃSKA,50,01,01,01,03
125897684,1706020210.0,16.071916666666667,51.880944444444445,WOJ. LUBUSKIE,SŁAWA,HENRYKA POBOŻNEGO,50,01,01,01,03
125897501,1706003553.0,15.328277777777778,52.44175,WOJ. LUBUSKIE,NOWA WIES,,90,01,01,02,03
125894652,1706029882.0,15.273444444444445,52.760555555555555,WOJ. LUBUSKIE,GORZÓW WIELKOPOLSKI,WALCZAKA,50,01,03,01,03
125976166,1705992480.0,15.244444444444444,52.74583333333334,WOJ. LUBUSKIE,GORZÓW WIELKOPOLSKI,WYSZYŃSKIEGO,50,01,01,01,03
125897472,1705997177.0,15.324694444444445,52.44288888888889,WOJ. LUBUSKIE,NOWA WIEŚ,,90,01,01,02,03
125898602,1706018549.0,15.229000000000001,52.72208333333334,WOJ. LUBUSKIE,GORZÓW WIELKOPOLSKI,ŚLĄSKA,50,01,01,01,03
125898294,1705994538.0,15.521444444444445,52.25338888888889,WOJ. LUBUSKIE,ŚWIEBODZIN,ZACHODNIA,50,01,04,01,03
125897312,1705985064.0,14.615361111111111,52.32327777777778,WOJ. LUBUSKIE,ŚWIECKO,,140,01,05,02,03
125898289,1705993001.0,15.329694444444444,52.44186111111111,WOJ. LUBUSKIE,NOWA WIEŚ,,90,01,01,02,03
125894630,1706026247.0,15.652750000000001,52.06558333333333,WOJ. LUBUSKIE,,,90,01,01,02,03
125898243,1705988932.0,15.54186111111111,51.925444444444445,WOJ. LUBUSKIE,ZIELONA GÓRA,WROCŁAWSKA,50,01,05,01,03
125897388,1705992420.0,14.623361111111112,52.325388888888895,WOJ. LUBUSKIE,SŁUBICE,,100,01,04,02,03
125897662,1706018583.0,15.496749999999999,51.95280555555556,WOJ. LUBUSKIE,ZIELONA GÓRA,ENERGETYKÓW,50,01,04,01,03
125897437,1705998698.0,15.501861111111111,51.92872222222222,WOJ. LUBUSKIE,ZIELONA GÓRA,KUKUŁCZA,50,01,01,01,03
125898633,1706011979.0,15.486166666666666,51.979222222222226,WOJ. LUBUSKIE,ZIELONA GÓRA,ŁĘŻYCA-ODRZAŃSKA,50,01,01,01,03
125898858,1706037420.0,15.272611111111113,52.73591666666667,WOJ. LUBUSKIE,GORZÓW WIELKOPOLSKI,WARSZAWSKA,50,01,01,01,03
125971984,1706030400.0,15.272777777777778,52.73591666666667,WOJ. LUBUSKIE,GORZÓW WIELKOPOLSKI,WARSZAWSKA,50,01,01,01,03
125912116,1706022000.0,15.476888888888888,51.93830555555555,WOJ. LUBUSKIE,ZIELONA GÓRA,BUDZISZYŃSKA,50,01,01,01,03
125912113,1705979220.0,15.56013888888889,51.8855,WOJ. LUBUSKIE,ZIELONA GÓRA,DRZONKÓW-SOWIA,50,01,06,01,03
125899378,1706094815.0,15.508472222222222,52.187527777777774,WOJ. LUBUSKIE,,,90,01,03,02,03
125912118,1706077380.0,15.500055555555555,51.91730555555555,WOJ. LUBUSKIE,ZIELONA GÓRA,BOTANICZNA,50,01,01,01,03
125899174,1706080186.0,15.464527777777777,51.95966666666667,WOJ. LUBUSKIE,,,40,01,05,02,03
125899474,1706097300.0,15.491666666666665,51.93,WOJ. LUBUSKIE,ZIELONA GÓRA,WYSZYŃSKIEGO,50,01,04,01,03
125899550,1706097835.0,15.491722222222222,51.929916666666664,WOJ. LUBUSKIE,ZIELONA GÓRA,WYSZYŃSKIEGO,50,01,04,01,03
125912120,1706123280.0,15.48011111111111,51.93438888888888,WOJ. LUBUSKIE,ZIELONA GÓRA,SŁOWACKA,50,01,01,01,03
125899332,1706090031.0,15.513861111111112,51.94008333333333,WOJ. LUBUSKIE,ZIELONA GÓRA,PODGÓRNA,20,01,04,01,03
125901202,1706126920.0,15.508333333333333,51.94130555555555,WOJ. LUBUSKIE,ZIELONA GÓRA,PIENIĘŻNEGO,50,01,05,01,03
125899822,1706104700.0,15.438666666666666,51.946999999999996,WOJ. LUBUSKIE,,,40,01,04,02,03
125901283,1706127513.0,15.428472222222222,52.01311111111111,WOJ. LUBUSKIE,CZERWIEŃSK,SPOKOJNA,50,01,01,01,03
125899468,1706099656.0,15.581666666666667,52.44605555555555,WOJ. LUBUSKIE,MIĘDZYRZECZ,STASZICA,50,01,04,01,03
125901332,1706132698.0,15.489222222222221,51.97413888888889,WOJ. LUBUSKIE,,,90,01,03,02,03
125904164,1706093100.0,14.909444444444444,52.50552777777778,WOJ. LUBUSKIE,,,90,01,01,02,03
125894832,1706087460.0,15.24311111111111,52.655,WOJ. LUBUSKIE,KRASOWIEC,,70,01,05,02,03
125899597,1706101944.0,15.2235,52.72347222222223,WOJ. LUBUSKIE,GORZÓW WIELKOPOLSKI,FABRYCZNA,50,01,05,01,03
125899325,1706090288.0,15.509972222222222,51.93830555555555,WOJ. LUBUSKIE,ZIELONA GÓRA,WROCŁAWSKA,50,01,05,01,03
125899341,1706093802.0,14.74636111111111,51.953388888888895,WOJ. LUBUSKIE,GUBIN,KUJAWSKA,50,01,04,01,01
125899707,1706106639.0,16.320688,51.801456,WOJ. LUBUSKIE,WSCHOWA,MONIUSZKI,50,01,03,01,03
125899222,1706086680.0,15.654333333333334,52.29947222222222,WOJ. LUBUSKIE,MYSZĘCIN,,140,01,05,02,03
125899270,1706084409.0,14.916694444444444,52.439027777777774,WOJ. LUBUSKIE,,,70,01,05,02,03
125964165,1706097600.0,14.663777777777778,52.59213888888889,WOJ. LUBUSKIE,KOSTRZYN NAD ODRĄ,WOJSKA POLSKIEGO,50,01,01,01,03
125901265,1706130809.0,15.214897,52.461072,WOJ. LUBUSKIE,GLISNO,GLISNO,20,01,05,02,03
125899632,1706104859.0,15.513805555555555,52.58613888888889,WOJ. LUBUSKIE,SKWIERZYNA,MIĘDZYRZECKA,90,01,01,02,03
125976172,1706103900.0,15.241499999999998,52.73133333333333,WOJ. LUBUSKIE,GORZÓW WIELKOPOLSKI,PIONIERÓW,50,01,01,01,03
125899176,1706084069.0,15.240777777777778,52.72830555555556,WOJ. LUBUSKIE,GORZÓW WIELKOPOLSKI,MOST STAROMIEJSKI,50,01,01,01,03
125899676,1706103732.0,15.526055555555557,51.94322222222222,WOJ. LUBUSKIE,ZIELONA GÓRA,ZAMENHOFA,50,01,04,01,03
125899588,1706104863.0,14.97,52.677166666666665,WOJ. LUBUSKIE,BIAŁCZ,,90,01,01,02,03
125976156,1706107200.0,15.240888888888888,52.72855555555556,WOJ. LUBUSKIE,GORZÓW WIELKOPOLSKI,MOST STAROMIEJSKI,50,01,04,01,03
125900040,1706120278.0,15.513694444444445,52.23791666666667,WOJ. LUBUSKIE,ŚWIEBODZIN,SOBIESKIEGO,50,01,03,01,03
125971998,1706110500.0,15.237166666666665,52.73247222222222,WOJ. LUBUSKIE,GORZÓW WIELKOPOLSKI,CHROBREGO,50,01,05,01,01
125894883,1706085009.0,15.214416666666667,52.82138888888889,WOJ. LUBUSKIE,KŁODAWA,,90,01,05,02,03
125976177,1706108400.0,15.251722222222222,52.72002777777778,WOJ. LUBUSKIE,GORZÓW WIELKOPOLSKI,KONIAWSKA,50,01,01,01,03
125899339,1706089805.0,15.631,51.67961111111111,WOJ. LUBUSKIE,BORÓW WIELKI,,50,01,05,01,03
125903540,1706212882.0,15.163166666666667,52.760444444444445,WOJ. LUBUSKIE,GORZÓW WLKP,MAŁYSZYŃSKA,90,01,01,02,03
125972085,1706193600.0,15.248777777777777,52.74897222222222,WOJ. LUBUSKIE,GORZÓW WIELKOPOLSKI,KOŚCIUSZKI,50,01,01,01,03
125901501,1706165458.0,14.618972222222222,52.32333333333334,WOJ. LUBUSKIE,ŚWIECKO,,70,01,01,02,03
125903240,1706201317.0,15.531611111111111,51.96391666666667,WOJ. LUBUSKIE,ZIELONA GÓRA,POZNAŃSKA,50,01,04,01,03
125901468,1706164369.0,15.116972222222223,52.443666666666665,WOJ. LUBUSKIE,SULĘCIN,EMILII PLATER,50,01,05,01,03
125901454,1706162580.0,14.969138888888889,51.78627777777778,WOJ. LUBUSKIE,LUBSKO,REJA,50,01,04,01,03
125903209,1706199617.0,15.459249999999999,52.01602777777778,WOJ. LUBUSKIE,,,90,01,04,02,03
125903191,1706202930.0,14.642916666666666,52.60875,WOJ. LUBUSKIE,KOSTRZYN NAD ODRĄ,NARUTOWICZA,50,01,01,01,03
125902027,1706189881.0,15.830472222222221,52.168527777777776,WOJ. LUBUSKIE,BABIMOST,GAGARINA,50,01,04,01,03
125901696,1706172621.0,15.127833333333333,51.63475,WOJ. LUBUSKIE,ŻARY,ZWYCIĘZCÓW,50,01,04,01,03
125901943,1706184780.0,14.650916666666667,52.30758333333333,WOJ. LUBUSKIE,ŚWIECKO,ŚWIECKO,30,01,01,02,03
125901467,1706165598.0,15.234388888888889,52.75369444444444,WOJ. LUBUSKIE,GORZÓW WIELKOPOLSKI,PUSZKINA,50,01,02,01,03
125901874,1706182185.0,15.596166666666667,52.44361111111111,WOJ. LUBUSKIE,MIĘDZYRZECZ,POZNAŃSKA,50,01,01,01,03
125903329,1706193009.0,15.223138888888888,52.73105555555556,WOJ. LUBUSKIE,GORZÓW WIELKOPOLSKI,ALEJA KONSTYTUCJI 3 MAJA,50,01,01,01,01
125903310,1706203557.0,14.593305555555556,52.33983333333334,WOJ. LUBUSKIE,SŁUBICE,,90,01,01,02,03
125901857,1706185356.0,15.301444444444446,51.60980555555556,WOJ. LUBUSKIE,ŻAGAŃ,SPÓŁDZIELCZA,50,01,03,01,03
125901779,1706171257.0,15.242861111111111,52.73877777777778,WOJ. LUBUSKIE,GORZÓW WIELKOPOLSKI,WALCZAKA,50,01,04,01,03
125903349,1706207087.0,15.819305555555555,52.82888888888889,WOJ. LUBUSKIE,DREZDENKO,ZACHODNIA,50,01,03,01,03
125912122,1706193900.0,15.498166666666666,51.95344444444445,WOJ. LUBUSKIE,ZIELONA GÓRA,BATOREGO,50,01,01,01,03
125902052,1706182609.0,14.658916666666666,52.59077777777778,WOJ. LUBUSKIE,KOSTRZYN NAD ODRĄ,GORZOWSKA,50,01,01,01,03
125901813,1706184900.0,15.784444444444444,52.34452777777778,WOJ. LUBUSKIE,BIELEŃ,,90,01,03,02,03
125901825,1706182543.0,15.190282,52.444162,WOJ. LUBUSKIE,WĘDRZYN,,90,01,05,02,03
125901957,1706187775.0,15.697138888888889,51.75175,WOJ. LUBUSKIE,,,120,01,01,02,03
125901861,1706186607.0,15.504555555555555,52.43344444444444,WOJ. LUBUSKIE,KĘSZYCA-KOLONIA,,90,01,01,02,03
125901784,1706181580.0,15.783666666666667,52.34441666666667,WOJ. LUBUSKIE,,,90,01,03,02,03
125920120,1706190420.0,15.490916666666665,51.94,WOJ. LUBUSKIE,ZIELONA GÓRA,WOJSKA POLSKIEGO,20,01,04,01,03
125901789,1706181933.0,15.596972222222222,51.74747222222222,WOJ. LUBUSKIE,WROCISZÓW,,40,01,05,01,03
125901388,1706161437.0,15.17661111111111,52.728972222222225,WOJ. LUBUSKIE,GORZÓW WIELKOPOLSKI,DOBRA,50,01,03,02,03
125901518,1706165423.0,15.806111111111111,52.566111111111105,WOJ. LUBUSKIE,WIERZBNO,,90,01,01,02,03
125901650,1706171103.0,15.614944444444443,51.745583333333336,WOJ. LUBUSKIE,KOŻUCHÓW,TOPOLOWA,50,01,01,01,03
125901520,1706167855.0,15.723361111111112,51.782583333333335,WOJ. LUBUSKIE,NOWA SÓL,GŁOGOWSKA,50,01,05,01,03
125903877,1706260477.0,15.24922222222222,52.744,WOJ. LUBUSKIE,GORZÓW WIELKOPOLSKI,WALCZAKA,50,01,01,01,03
125903684,1706246302.0,15.353333333333333,52.756277777777775,WOJ. LUBUSKIE,JANCZEWO,GŁÓWNA,50,01,04,01,03
125903841,1706254018.0,14.651027777777777,52.58519444444445,WOJ. LUBUSKIE,KOSTRZYN NAD ODRĄ,HANDLOWA,50,01,01,01,03
125903848,1706260200.0,14.628222222222222,52.6025,WOJ. LUBUSKIE,KOSTRZYN NAD ODRĄ,ASFALTOWA,50,01,01,01,03
125906263,1706279536.0,14.920194444444444,52.69297222222222,WOJ. LUBUSKIE,SOSNY,,70,01,04,02,03
125906716,1706296720.0,15.200833333333332,52.736916666666666,WOJ. LUBUSKIE,GORZÓW WIELKOPOLSKI,MYŚLIBORSKA,50,01,04,01,03
125906813,1706300344.0,16.328666666666667,51.81166666666666,WOJ. LUBUSKIE,WSCHOWA,55 POZNAŃSKIEGO PUŁKU PIECHOTY,50,01,03,01,03
125914393,1706270400.0,15.689722222222223,52.79425,WOJ. LUBUSKIE,BŁOTNO,,50,02,04,01,03
125906523,1706291521.0,15.533277777777778,52.30605555555555,WOJ. LUBUSKIE,,,90,01,05,02,03
125906650,1706294326.0,14.652555555555557,52.32413888888889,WOJ. LUBUSKIE,ŚWIECKO,,30,01,03,02,03
125903923,1706263457.0,15.535555555555556,52.24758333333333,WOJ. LUBUSKIE,ŚWIEBODZIN,PIŁSUDSKIEGO,50,01,01,01,01
125906658,1706284186.0,15.232722222222222,52.753194444444446,WOJ. LUBUSKIE,GORZÓW WIELKOPOLSKI,KAZIMIERZA WIELKIEGO,50,01,04,01,03
125903812,1706256330.0,15.513055555555555,52.23755555555556,WOJ. LUBUSKIE,ŚWIEBODZIN,SOBIESKIEGO,50,01,01,01,03
125904080,1706263489.0,15.564388888888889,52.46608333333334,WOJ. LUBUSKIE,MIĘDZYRZECZ,,90,01,01,02,03
125904076,1706269451.0,15.709194444444444,51.81727777777778,WOJ. LUBUSKIE,NOWA SÓL,ZIELONOGÓRSKA,50,01,04,01,03
125903718,1706246315.0,15.153166666666667,52.74041666666667,WOJ. LUBUSKIE,GORZÓW WIELKOPOLSKI,ZŁOTEGO SMOKA,50,01,04,01,03
125906320,1706281197.0,14.961232,52.562119,WOJ. LUBUSKIE,MUSZKOWO,,90,01,05,02,03
125964137,1706280000.0,14.920194444444444,52.69297222222222,WOJ. LUBUSKIE,,,70,01,04,02,03
125903775,1706247900.0,15.139222222222221,52.722388888888894,WOJ. LUBUSKIE,GORZÓW WIELKOPOLSKI,MAŁYSZYŃSKA,50,01,01,01,03
125906648,1706285845.0,15.519611111111113,52.26125,WOJ. LUBUSKIE,ŚWIEBODZIN,,70,01,03,02,03
125921600,1706241000.0,15.601138888888888,52.1105,WOJ. LUBUSKIE,,,90,01,04,02,03
125903968,1706265393.0,15.240388888888887,52.72947222222223,WOJ. LUBUSKIE,GORZÓW WIELKOPOLSKI,MOST STAROMIEJSKI,50,01,01,01,01
125921605,1706276400.0,15.788055555555555,52.076888888888895,WOJ. LUBUSKIE,,,90,01,01,02,03
125922193,1706305200.0,15.878555555555556,52.97577777777778,WOJ. LUBUSKIE,SŁOWIN,,50,01,04,01,03
125971981,1706264100.0,15.244666666666665,52.72441666666667,WOJ. LUBUSKIE,GORZÓW WIELKOPOLSKI,WOSKOWA,50,01,01,01,03
125903951,1706259426.0,15.511583333333334,51.94394444444444,WOJ. LUBUSKIE,ZIELONA GÓRA,KAZIMIERZA WIELKIEGO,50,01,01,01,03
125906748,1706300533.0,15.520305555555556,51.94499999999999,WOJ. LUBUSKIE,ZIELONA GÓRA,WYSPIAŃSKIEGO,50,01,04,01,02
125903733,1706252289.0,15.709277777777777,51.81213888888889,WOJ. LUBUSKIE,NOWA SÓL,PIŁSUDSKIEGO,50,01,01,01,03
125909257,1706362864.0,15.720194444444445,51.807138888888886,WOJ. LUBUSKIE,NOWA SÓL,JARACZA,50,01,01,01,03
125909355,1706356440.0,15.135194444444444,51.63752777777778,WOJ. LUBUSKIE,ŻARY,ŻAGAŃSKA,50,01,01,01,03
126202499,1706352300.0,15.613861111111111,52.07672222222222,WOJ. LUBUSKIE,SULECHÓW,POŁUDNIOWA,20,01,01,01,03
125907076,1706348466.0,15.576166666666666,52.44552777777778,WOJ. LUBUSKIE,MIĘDZYRZECZ,RYNEK,30,01,03,01,03
125909392,1706367726.0,16.324555555555555,51.80430555555555,WOJ. LUBUSKIE,WSCHOWA,KS. KOSTKI,40,01,01,01,03
125909654,1706382089.0,15.35575,52.75588888888889,WOJ. LUBUSKIE,JANCZEWO,GŁÓWNA,50,01,01,01,03
125909615,1706380171.0,15.848111111111113,52.82752777777778,WOJ. LUBUSKIE,NIEGOSŁAW,NIEGOSŁAWSKA,50,01,01,01,03
125909674,1706385960.0,15.34725,52.75611111111111,WOJ. LUBUSKIE,JANCZEWO,GŁÓWNA,50,01,01,01,03
125920131,1706363400.0,15.517166666666668,51.92261111111111,WOJ. LUBUSKIE,ZIELONA GÓRA,NOWA,20,01,01,01,03
125909214,1706356734.0,15.51211111111111,51.945027777777774,WOJ. LUBUSKIE,ZIELONA GÓRA,WESTERPLATTE,50,01,01,01,03
125976169,1706360700.0,15.241416666666666,52.72802777777778,WOJ. LUBUSKIE,GORZÓW WIELKOPOLSKI,MOST STAROMIEJSKI,50,01,01,01,03
125909583,1706380062.0,15.836472222222223,52.270916666666665,WOJ. LUBUSKIE,DĄBRÓWKA WIELKOPOLSKA,,90,01,04,02,03
125909409,1706372233.0,14.782641,52.549191,WOJ. LUBUSKIE,SŁOŃSK,,90,01,01,02,03
125920127,1706341200.0,15.490694444444443,51.96280555555556,WOJ. LUBUSKIE,ZIELONA GÓRA,BATOREGO,20,01,03,01,03
125909883,1706395680.0,15.186583333333333,52.80052777777777,WOJ. LUBUSKIE,MIRONICE,,50,01,01,01,03
125909595,1706380503.0,15.206972222222221,52.72713888888889,WOJ. LUBUSKIE,GORZÓW WIELKOPOLSKI,GWIAŹDZISTA,50,01,01,01,03
125909551,1706377888.0,15.449666666666667,51.968444444444444,WOJ. LUBUSKIE,ZIELONA GÓRA,PRZYLEP-SOLIDARNOŚCI,50,01,04,01,03
125909641,1706380507.0,15.19513888888889,51.51808333333333,WOJ. LUBUSKIE,,,90,01,01,02,03
125906966,1706341140.0,15.459972222222222,51.92672222222222,WOJ. LUBUSKIE,,,50,01,01,01,03
125910107,1706392800.0,15.701888888888888,51.804249999999996,WOJ. LUBUSKIE,NOWA SÓL,1 MAJA,50,01,04,01,03
125909232,1706357546.0,15.564694444444445,51.918416666666666,WOJ. LUBUSKIE,ZIELONA GÓRA,RACULA-ZAKOLE,50,02,04,01,03
125909154,1706354413.0,15.493333333333332,51.93994444444444,WOJ. LUBUSKIE,ZIELONA GÓRA,ZJEDNOCZENIA,40,01,01,01,01
125907022,1706345523.0,15.665888888888889,51.94683333333333,WOJ. LUBUSKIE,,,90,01,01,02,03
125911440,1706466019.0,14.988311,52.332652,WOJ. LUBUSKIE,BIELICE,,140,01,01,02,03
125911174,1706447340.0,15.6235,52.06655555555555,WOJ. LUBUSKIE,,,90,01,01,02,03
125972000,1706451600.0,15.162805555555556,52.70816666666667,WOJ. LUBUSKIE,GORZÓW WIELKOPOLSKI,,120,01,01,01,03
125911460,1706465930.0,15.815989,52.244942,WOJ. LUBUSKIE,DĄBRÓWKA WIELKOPOLSKA,GŁÓWNA,90,01,04,02,03
